"STUID,State,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %"
"11011005005,AP,1,2,4,3,1,3,2,1,1,3,3,2,1,No,1,1,1,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,0,2,0,0,3,0,0,2,0,4,2,3,2,4,3.7,40.0,,"
"11011005006,AP,1,2,4,3,1,2,2,1,1,3,3,2,1,No,1,1,1,1,1,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,2,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,4,2,3,2,4,,,27.78,40.0"
"11011005007,AP,1,2,4,4,1,4,2,2,1,3,2,2,2,No,1,2,1,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,18.52,30.0,,"
"11011005008,AP,1,2,2,1,1,3,2,1,1,2,2,2,1,No,1,1,0,1,1,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,22.22,66.67,,"
"11011005009,AP,1,2,2,1,1,2,2,3,2,3,2,2,1,No,1,2,1,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,1,2,3,3,3,3,3,2,1,3,1,3,2,2,3,4,2,3,4,4,,,33.33,40.0"
"11011005010,AP,1,2,2,1,1,3,2,1,1,3,3,2,1,No,1,2,0,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,4,4,4,27.78,50.0,,"
"11011005011,AP,1,2,3,4,1,1,2,1,3,2,2,2,1,No,1,1,1,1,4,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,2,3,4,4,,,29.09,30.0"
"11011005012,AP,1,2,3,3,1,3,2,1,3,8,3,2,2,No,1,2,0,1,3,4,4,2,O,4,4,4,3,4,4,4,4,2,2,3,2,3,3,3,1,1,3,3,1,3,3,3,1,2,3,3,1,3,3,4,4,4,4,4,16.67,,,37.5"
"11011005013,AP,1,2,3,1,1,2,2,3,1,2,2,2,1,No,1,1,2,2,3,4,4,2,L,4,4,4,1,4,4,4,4,2,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,2,3,4,4,4,18.52,,27.27,"
"11011005014,AP,1,2,4,1,1,4,2,2,1,3,3,2,2,No,1,2,1,1,1,4,4,2,M,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,2,3,3,4,4,1,4,4,,,35.19,56.25"
"11011005015,AP,1,2,3,3,1,3,2,2,1,2,2,2,1,No,1,1,0,2,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,2,3,2,2,1,3,2,1,3,3,3,2,1,3,3,3,3,2,4,1,4,4,4,31.48,53.33,,"
"11011005016,AP,1,2,2,1,1,2,2,3,0,2,2,2,1,No,1,2,0,1,1,4,4,2,M,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,1,3,2,3,3,2,3,2,3,3,2,3,2,4,4,4,4,4,42.59,,31.48,"
"11011005017,AP,1,2,3,3,1,2,2,3,2,3,3,2,1,No,1,1,0,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,4,3,4,3,4,25.93,73.33,,"
"11011005018,AP,1,2,3,3,1,4,2,1,1,3,2,2,1,No,1,1,1,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,2,3,2,3,2,2,3,3,3,3,2,3,3,2,3,2,4,2,4,4,4,20.37,56.67,,"
"11011005019,AP,1,2,3,3,1,4,2,2,1,3,3,2,1,No,1,2,2,2,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,1,3,3,4,,,43.64,45.83"
"11011005020,AP,1,2,6,1,1,3,2,1,1,2,2,2,2,No,1,2,2,2,1,4,4,2,M,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,4,1,4,4,16.67,,27.27,"
"11011005021,AP,1,1,3,3,1,3,2,4,1,3,3,2,1,No,1,1,0,1,1,4,4,2,S,4,4,4,3,4,4,4,4,2,1,3,2,1,2,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,2,4,,,34.55,32.0"
"11011005022,AP,1,1,4,3,1,2,2,1,1,3,3,2,1,No,1,1,2,2,1,4,4,2,S,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,4,3,4,4,4,,,33.33,37.5"
"11011005023,AP,1,1,4,3,1,3,2,1,1,3,3,2,1,No,1,2,0,1,1,2,4,2,S,4,4,4,3,4,4,4,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,4,,20.0,,41.67"
"11011005024,AP,1,1,3,1,1,3,2,1,1,3,3,2,1,No,1,2,2,2,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,,,37.04,22.0"
"11011005025,AP,1,1,3,3,1,2,2,1,1,3,3,2,1,No,1,2,0,1,1,4,4,2,O,4,4,4,3,4,4,4,4,2,1,3,2,3,2,1,3,2,1,2,1,3,2,2,1,2,3,2,1,2,1,4,3,4,4,4,,,43.64,43.75"
"11011005026,AP,1,1,4,3,1,3,2,1,1,2,2,2,1,No,1,2,0,1,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,3,3,2,4,4,3,4,3,,70.0,,50.0"
"11011005027,AP,1,1,4,3,1,2,2,3,2,2,2,2,2,No,1,2,2,2,3,4,4,2,L,4,4,4,3,4,4,4,4,2,2,2,2,3,3,3,3,2,3,2,3,2,3,3,2,3,2,1,1,2,3,4,4,4,4,4,,,57.41,43.75"
"11011005028,AP,1,1,3,3,1,3,2,1,1,3,3,2,1,No,1,2,2,2,3,4,4,2,O,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,,73.33,,47.92"
"11011005029,AP,1,1,3,3,1,1,0,1,0,2,2,2,1,No,1,1,2,2,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,3,2,1,2,3,3,1,2,3,3,3,3,3,3,3,3,3,2,3,3,4,4,3,2,4,,26.67,,22.0"
"11011005030,AP,1,1,3,3,1,3,2,1,1,3,3,2,1,No,1,1,2,2,1,4,4,2,S,4,4,4,3,4,4,4,4,2,1,1,3,3,3,2,2,1,3,2,2,1,3,3,2,2,1,2,2,3,2,4,4,4,4,4,,,31.48,31.25"
"11011005031,AP,1,1,2,3,1,2,2,1,1,3,3,2,1,No,1,1,0,1,3,4,4,2,S,4,4,4,3,4,4,4,4,2,2,3,3,2,3,2,1,1,3,3,2,2,3,1,3,2,3,3,2,3,3,4,2,4,4,4,20.37,23.33,,"
"11011005032,AP,1,1,3,3,1,3,2,1,1,3,2,2,1,No,1,2,2,2,1,4,4,2,M,4,4,4,3,4,4,4,4,2,1,3,3,3,3,2,3,3,2,3,3,1,3,2,2,1,2,3,1,3,3,4,4,4,4,4,,,40.0,44.0"
"11011005033,AP,1,1,5,4,1,2,2,3,3,3,3,2,1,No,1,1,2,2,3,4,4,2,S,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,25.93,43.33,,"
"11011005034,AP,1,1,4,2,1,3,2,1,1,3,3,2,1,No,1,1,2,2,1,4,4,2,O,4,4,4,3,4,4,4,4,2,1,1,3,3,3,2,2,2,2,2,2,1,3,2,2,2,1,2,2,2,2,4,4,4,4,4,22.22,,41.82,"
"11011005035,AP,1,1,4,3,1,3,2,1,1,3,3,2,1,No,1,2,0,1,1,4,4,2,S,4,4,4,4,4,4,4,4,2,1,3,3,2,2,1,3,1,1,3,1,3,2,1,2,1,3,2,1,2,1,4,3,4,4,4,27.78,20.0,,"
"11011005036,AP,1,1,4,2,1,5,2,4,1,6,6,2,1,No,1,2,2,3,3,4,4,2,L,4,4,3,3,4,4,4,4,2,1,3,3,3,3,3,3,3,2,2,1,3,3,2,1,2,3,3,2,2,3,4,3,4,4,4,20.37,50.0,,"
"11011005037,AP,1,1,2,2,1,2,2,5,1,6,2,2,1,No,1,2,2,2,3,4,4,2,M,4,4,4,3,4,4,4,4,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,2,1,3,3,3,3,4,3,4,4,4,,,38.89,45.83"
"11011005038,AP,1,1,2,1,1,3,2,3,1,3,2,2,1,No,1,2,0,2,3,4,4,2,S,4,4,4,3,4,4,4,4,2,1,1,3,3,3,3,3,2,3,3,3,1,3,3,3,3,1,3,1,3,3,4,3,4,4,4,25.93,70.0,,"
"11011005039,AP,1,1,3,1,1,2,2,3,2,3,2,2,2,No,1,1,2,2,3,4,4,2,O,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,,,42.59,46.0"
"11011005040,AP,1,1,3,1,1,5,2,2,3,3,3,2,1,No,2,2,2,2,3,4,4,2,L,4,4,4,3,4,4,4,4,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,27.78,43.33,,"
"11011006001,AP,1,2,3,1,1,3,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,4,4,81.48,40.0,,"
"11011006002,AP,1,2,4,4,1,2,2,3,3,3,2,2,2,No,1,1,1,1,1,1,4,2,S,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,1,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,3,4,,,43.64,35.42"
"11011006003,AP,1,2,3,4,1,2,2,3,1,3,3,2,2,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,4,4,,,30.91,50.0"
"11011006004,AP,1,2,3,3,1,2,2,1,1,3,2,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,2,3,1,3,2,3,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,4,4,81.48,33.33,,"
"11011006005,AP,1,2,3,4,1,3,2,3,1,3,3,2,1,No,1,1,2,2,1,1,4,2,L,3,4,3,3,2,4,2,2,2,1,3,3,2,3,2,2,2,2,2,2,2,1,3,3,3,1,1,2,3,3,4,3,3,4,4,77.78,,,"
"11011006006,AP,1,2,3,4,1,2,2,1,1,3,3,2,1,No,1,1,1,1,1,1,4,2,M,4,3,3,4,2,4,2,2,2,1,1,3,1,3,1,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,3,4,,46.67,,34.0"
"11011006007,AP,1,2,3,4,1,2,2,3,1,3,3,2,1,No,1,1,1,1,1,1,4,2,M,3,4,4,3,2,4,2,2,2,1,1,1,1,3,2,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,3,4,,56.67,,36.0"
"11011006008,AP,1,2,3,4,1,2,2,1,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,2,1,3,3,3,1,3,3,3,3,2,1,1,3,3,4,3,3,3,4,,56.67,,32.0"
"11011006009,AP,1,2,4,3,1,3,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,M,3,4,4,3,2,4,2,2,2,1,2,3,1,3,2,1,1,3,3,3,2,3,3,3,3,2,1,1,3,3,4,3,3,4,4,,66.67,,27.08"
"11011006010,AP,1,2,3,4,1,2,2,2,2,3,2,2,2,No,1,1,1,1,1,1,4,2,O,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,2,1,3,3,3,1,3,3,3,3,2,1,1,3,3,4,2,3,4,4,70.37,,29.63,"
"11011006011,AP,1,2,3,3,1,3,2,3,3,8,2,2,2,No,1,1,1,1,1,1,4,2,L,2,4,2,2,2,4,2,2,2,1,1,3,1,3,3,2,2,1,2,2,1,3,3,3,3,1,3,1,3,3,4,3,3,4,4,74.07,,,"
"11011006012,AP,1,2,3,3,1,2,2,2,1,3,3,2,2,No,1,1,0,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,3,4,72.22,63.33,,"
"11011006013,AP,1,2,3,2,1,5,0,1,1,2,2,2,1,No,1,1,0,0,0,2,1,2,L,4,1,1,1,0,0,0,0,0,0,1,2,3,2,1,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,1,4,4,4,85.19,,37.04,"
"11011006014,AP,1,2,3,3,1,2,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,O,3,4,4,3,2,4,2,2,2,1,2,3,1,3,2,3,1,3,3,3,1,3,3,3,3,2,1,1,3,3,4,3,3,4,4,72.22,,27.78,"
"11011006015,AP,1,1,4,3,1,2,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,2,1,3,3,3,2,3,3,3,3,2,1,1,3,3,4,3,3,4,4,61.11,60.0,,"
"11011006016,AP,1,1,3,3,1,3,1,3,2,5,5,2,2,No,1,2,2,2,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,4,3,4,,,40.0,22.92"
"11011006017,AP,1,1,4,3,1,3,2,1,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,3,3,2,4,2,2,2,1,3,3,1,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,4,3,3,4,4,,,,31.25"
"11011006018,AP,1,1,3,3,1,3,2,1,1,3,3,2,1,No,1,1,2,2,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,3,1,3,3,3,1,3,3,3,1,2,1,1,3,3,4,4,3,4,4,70.37,,43.64,"
"11011006019,AP,1,1,3,3,1,2,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,2,1,1,3,3,4,4,3,4,4,72.22,50.0,,"
"11011006020,AP,1,1,3,3,1,2,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,2,3,1,3,3,3,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,4,4,62.96,,27.78,"
"11011006021,AP,1,1,3,3,1,2,2,3,1,3,2,2,2,No,1,1,2,2,1,1,4,2,O,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,4,4,,86.67,,48.0"
"11011006022,AP,1,1,3,3,1,2,2,2,1,3,3,2,2,No,1,1,2,2,1,1,4,2,S,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,1,1,3,3,3,2,3,3,3,3,1,1,1,3,3,4,4,3,3,4,,70.0,,50.0"
"11011006023,AP,1,1,4,3,1,2,2,1,1,3,3,2,2,No,1,1,1,1,3,1,4,2,L,3,4,4,3,2,4,3,3,2,1,1,3,1,3,2,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,3,4,,,40.0,35.42"
"11011006024,AP,1,1,4,3,1,2,2,2,1,3,3,2,1,No,1,1,1,1,3,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,3,3,3,2,3,3,3,3,2,1,1,3,3,4,3,3,3,3,72.22,16.67,,"
"11011006025,AP,1,1,3,1,1,1,2,1,1,3,3,2,1,No,1,1,2,2,1,1,4,2,L,3,4,4,3,2,4,4,2,2,1,1,3,1,3,2,2,1,3,3,3,2,3,3,3,3,1,1,1,3,3,4,3,3,4,4,,,34.55,54.0"
"11011006026,AP,1,1,4,3,1,3,2,2,1,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,3,4,4,3,2,1,1,3,1,3,3,1,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,4,4,79.63,,53.7,"
"11011006027,AP,1,1,3,3,1,2,2,1,2,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,3,2,2,4,3,2,2,1,1,3,1,3,2,3,2,3,3,3,2,3,3,3,2,2,3,1,3,2,4,3,3,4,4,,,,41.67"
"11011006028,AP,1,1,3,3,1,1,2,2,2,3,3,2,1,No,1,1,1,1,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,2,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,4,3,3,72.22,,29.63,"
"11011006029,AP,1,1,4,4,1,3,2,3,2,3,3,2,1,No,1,1,2,2,1,1,4,2,L,3,4,3,3,2,4,2,2,2,1,3,3,3,3,3,2,2,2,2,2,1,3,3,3,2,2,1,1,3,2,4,3,3,4,4,,,,40.0"
"11011006030,AP,1,2,3,3,1,2,2,3,2,3,2,2,1,No,1,1,2,2,1,1,4,2,L,3,4,4,3,2,4,2,2,2,1,1,3,1,3,3,2,1,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,4,4,,,,"
"11011007001,AP,1,1,4,4,1,3,2,1,1,1,1,2,1,No,1,1,2,2,2,4,2,2,S,2,2,3,2,2,3,2,2,2,1,1,2,1,2,1,2,1,3,2,3,1,1,2,1,2,1,1,3,1,2,4,2,3,4,4,29.63,,,"
"11011007002,AP,1,1,4,4,1,4,0,2,1,1,1,2,1,No,1,1,2,3,1,2,4,2,L,4,1,4,1,2,2,2,2,2,1,1,3,3,2,1,2,2,3,3,2,1,1,1,1,3,1,1,3,1,1,4,3,4,4,1,22.22,,,"
"11011007003,AP,1,1,3,4,1,3,2,1,1,1,1,2,1,No,1,1,0,1,1,4,2,2,O,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,3,3,2,2,2,1,1,1,2,2,1,1,2,2,1,4,3,3,4,4,,,27.27,35.42"
"11011007004,AP,1,1,3,4,1,4,2,1,1,1,1,2,1,No,1,1,0,1,2,4,5,2,O,4,2,2,2,2,2,2,2,2,1,1,3,3,3,2,2,2,2,3,3,1,3,3,3,2,2,3,3,2,3,2,4,4,4,4,,,38.89,42.0"
"11011007005,AP,1,1,3,4,1,3,2,1,1,1,1,2,1,No,1,1,0,1,2,4,4,2,L,4,4,1,2,4,2,2,2,2,1,1,3,3,3,2,2,2,3,2,2,1,3,3,2,2,2,2,3,2,2,2,4,4,3,4,29.63,70.0,,"
"11011007006,AP,1,1,4,4,1,3,2,1,1,1,1,2,1,No,1,1,2,2,2,4,5,2,O,2,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,2,3,2,2,1,3,3,3,1,3,2,3,1,3,3,4,4,4,4,22.22,13.33,,"
"11011007007,AP,1,1,3,4,1,3,2,0,2,1,1,2,1,No,1,1,0,1,2,4,5,2,L,2,4,1,2,3,2,2,3,2,1,1,3,1,1,1,2,2,1,2,2,1,1,2,1,2,3,1,3,3,2,4,4,4,4,4,20.37,,,"
"11011007008,AP,1,1,4,4,1,2,2,2,1,1,1,2,1,No,1,1,2,2,3,4,2,2,M,1,3,1,1,1,2,1,1,2,1,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,3,3,2,4,3,4,1,24.07,,,"
"11011007009,AP,1,1,4,3,1,2,2,1,1,1,1,2,1,No,1,1,2,2,3,4,3,2,L,2,3,3,2,2,2,2,2,2,1,1,3,3,3,3,1,2,2,2,2,2,2,1,3,3,3,3,3,3,3,4,1,4,4,4,20.37,,,"
"11011007010,AP,1,1,3,4,1,3,2,2,1,1,1,2,1,No,1,1,2,2,1,4,2,2,L,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,2,2,2,3,2,1,3,1,2,2,2,3,2,2,2,4,4,3,4,4,25.93,,,"
"11011007011,AP,1,1,4,4,1,3,2,2,1,1,1,0,1,No,1,1,0,1,1,4,2,2,L,1,4,1,1,1,1,1,1,2,1,3,3,2,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1,1,2,4,3,3,4,4,,,25.45,20.83"
"11011007012,AP,1,1,3,4,1,2,2,3,3,1,6,2,1,No,1,1,2,4,3,4,2,2,O,3,2,2,2,3,2,2,2,2,1,1,3,3,2,2,3,1,2,2,2,1,3,3,3,3,3,3,2,2,2,2,4,3,2,4,,,,60.0"
"11011007013,AP,1,1,3,4,1,3,2,2,1,3,1,2,1,No,1,2,2,2,2,4,2,2,O,1,2,1,1,1,2,1,2,2,1,1,2,1,3,2,3,1,3,2,3,1,1,2,3,1,3,1,3,2,1,4,3,3,4,4,31.48,46.67,,"
"11011007016,AP,1,1,3,4,1,2,2,1,1,1,1,2,1,No,1,1,0,1,1,4,5,2,M,4,2,2,3,4,2,2,2,2,1,1,2,1,3,1,1,1,2,2,2,1,3,1,2,3,3,2,3,2,2,4,3,2,3,4,,,42.59,54.0"
"11011007017,AP,1,2,3,4,1,2,2,2,2,1,1,2,1,No,1,1,0,1,1,4,2,2,L,1,1,1,4,3,1,3,3,2,1,1,2,1,3,1,3,1,2,2,2,1,2,3,3,3,3,3,0,2,3,4,4,4,4,4,16.67,,,"
"11011007018,AP,1,1,3,4,1,3,2,3,2,3,3,2,1,No,1,1,1,1,1,4,2,2,L,2,1,1,1,2,4,2,1,2,1,1,3,2,3,2,2,2,3,3,2,1,1,3,3,3,1,3,2,3,3,4,3,4,4,4,18.52,30.0,,"
"11011007019,AP,1,1,4,4,1,3,2,2,2,1,1,2,1,No,1,1,0,1,1,4,2,2,L,1,4,2,1,1,2,1,2,2,1,1,3,3,3,3,2,1,2,1,1,1,3,3,3,3,1,3,2,3,3,4,4,4,4,4,,,29.09,35.42"
"11011007020,AP,1,1,4,4,1,4,2,2,2,1,1,2,2,No,1,1,0,1,1,4,2,2,L,2,4,3,2,2,4,3,3,2,1,1,3,3,3,3,2,1,2,3,3,1,2,1,1,2,2,3,2,1,1,4,3,4,4,4,,,20.37,28.0"
"11011007021,AP,1,1,2,4,1,3,2,2,1,1,1,2,1,No,1,1,0,1,1,4,2,2,L,1,3,1,1,2,2,3,2,2,1,1,2,1,1,2,2,3,2,2,3,1,1,1,2,2,2,2,2,2,2,4,3,2,4,4,20.37,30.0,,"
"11011007022,AP,1,1,3,4,1,2,2,2,1,1,1,2,1,No,1,1,0,1,1,4,2,2,M,1,3,1,1,2,2,3,2,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,2,1,1,4,2,1,4,4,18.52,36.67,,"
"11011007024,AP,1,1,4,4,1,5,2,2,1,1,1,2,1,No,1,1,2,2,1,4,2,2,L,1,4,1,1,1,4,1,1,2,1,1,1,1,1,1,2,2,3,2,2,1,3,1,2,2,2,3,2,2,3,4,4,3,4,4,,,27.78,36.0"
"11011007026,AP,1,1,4,4,1,3,2,1,1,1,1,2,1,No,1,1,2,2,1,4,2,2,M,2,3,2,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,3,1,1,1,3,4,3,4,4,31.48,33.33,,"
"11011007029,AP,1,1,4,4,1,2,2,1,2,1,1,2,1,No,1,1,0,1,1,4,4,2,M,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,16.67,33.33,,"
"11011007030,AP,1,1,3,1,1,2,2,1,1,1,1,2,1,No,1,1,0,1,2,4,2,2,L,1,3,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,3,3,3,1,4,3,4,4,4,27.78,,20.37,"
"11011007031,AP,1,1,3,1,1,3,2,2,1,1,1,2,1,No,1,1,0,1,2,4,2,2,O,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,3,2,1,1,1,1,1,1,2,3,1,3,3,3,1,4,3,4,4,4,,,24.07,27.08"
"11011007033,AP,1,1,3,1,1,5,2,2,1,1,1,2,1,No,1,1,2,2,1,4,2,2,L,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,3,3,3,1,3,3,3,3,1,3,3,3,3,4,1,3,3,4,24.07,,,"
"11011007035,AP,1,1,4,4,1,3,2,1,1,1,1,2,1,No,1,1,2,0,2,4,2,2,L,1,2,1,1,2,2,1,1,2,1,1,3,3,3,3,1,3,2,3,3,1,3,3,3,3,1,3,3,3,3,4,2,3,3,4,,,22.22,29.17"
"11011007036,AP,1,1,3,4,1,3,2,2,1,1,1,2,1,No,1,1,2,2,2,4,2,2,L,1,2,1,1,2,2,1,1,2,1,1,3,3,3,3,3,3,2,2,3,1,3,3,3,3,2,1,3,3,2,4,4,3,4,1,,,16.67,32.0"
"11011007037,AP,1,1,4,4,1,4,2,1,1,1,3,2,1,No,1,1,2,2,1,4,2,2,O,1,2,1,1,2,2,2,2,2,1,3,3,3,3,3,2,2,3,3,2,1,3,3,3,3,1,2,2,2,2,4,2,4,4,4,29.63,3.33,,"
"11011007039,AP,1,1,3,3,1,5,2,1,1,1,3,2,2,No,1,1,2,2,3,4,2,2,L,1,3,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,0,0,2,1,4,4,4,3,4,22.22,,,20.83"
"11011008001,AP,1,2,3,2,1,4,2,1,1,1,1,2,1,No,1,1,1,0,1,4,3,2,M,4,4,3,4,4,3,3,3,2,1,1,2,3,1,3,2,3,3,3,2,3,3,3,2,3,2,1,1,3,2,4,3,3,1,4,25.93,46.67,,"
"11011008002,AP,1,2,3,4,1,4,2,1,1,1,1,2,1,Yes,1,1,1,0,1,4,3,2,M,4,4,3,4,4,3,3,4,2,1,1,3,3,1,3,2,3,3,3,3,1,3,3,3,3,3,1,1,3,3,4,4,3,1,3,25.93,16.67,,"
"11011008003,AP,1,2,3,4,1,3,2,2,1,1,1,2,1,No,1,1,1,0,1,3,3,2,S,4,4,4,4,4,2,2,2,2,1,1,3,2,3,2,2,2,3,3,3,3,3,3,3,3,1,1,1,2,2,4,3,2,3,4,,,30.91,33.33"
"11011008004,AP,1,2,4,4,1,2,2,1,1,1,1,2,1,No,1,1,2,2,1,4,2,2,L,4,4,3,4,4,4,3,3,2,1,1,3,3,1,3,3,3,2,1,2,2,3,2,3,3,1,1,1,1,3,4,3,3,1,4,,,27.78,18.0"
